trip_number,location,next_location,dropoff_series,dropoff_status,vehicle_plate_no,month,day
7300108519,8174 BCFG DC Pinagbuhatan,SUPER GROCERS INC. - TAYUMAN,1,Scheduled,TJQ 712,11,7
7300108519,SUPER GROCERS INC. - TAYUMAN,SUPER GROCERS INC. - OLD STA MESA,2,Scheduled,TJQ 712,11,7
7300108519,SUPER GROCERS INC. - OLD STA MESA,SUPER GROCERS INC. - P. FLORENTINO,3,Scheduled,TJQ 712,11,7
7300108519,SUPER GROCERS INC. - P. FLORENTINO,SUPER GROCERS INC. - KALENTONG,4,Scheduled,TJQ 712,11,7
7300108519,SUPER GROCERS INC. - KALENTONG,SUPER GROCERS INC. - BONI,5,Scheduled,TJQ 712,11,7
7300108519,SUPER GROCERS INC. - BONI,SUPER GROCERS INC. - BAMBANG,6,Scheduled,TJQ 712,11,7
7300108519,SUPER GROCERS INC. - BAMBANG,SUPER GROCERS INC. - STA. ANA,7,Scheduled,TJQ 712,11,7
7300108522,8174 BCFG DC Pinagbuhatan,SUPER GROCERS INC. - PROJECT 8,1,Scheduled,AFA 8008,11,7
7300108522,SUPER GROCERS INC. - PROJECT 8,SUPER GROCERS INC. - NOVALICHES,2,Scheduled,AFA 8008,11,7
7300108522,SUPER GROCERS INC. - NOVALICHES,SUPER GROCERS INC. - TALIPAPA NOVA,3,Scheduled,AFA 8008,11,7
7300108522,SUPER GROCERS INC. - TALIPAPA NOVA,SUPER GROCERS INC. - FOREST HILLS,4,Scheduled,AFA 8008,11,7
7300108522,SUPER GROCERS INC. - FOREST HILLS,SUPER GROCERS INC. - VETERANS VILL.,5,Scheduled,AFA 8008,11,7
7300114803,8420 South Mega DC,SUPER SM - PILI CAMSUR DEPOT,1,Scheduled,NBH7516,11,16
7300114803,SUPER SM - PILI CAMSUR DEPOT,SANFORD MARKETING - PILI,2,Scheduled,NBH7516,11,16
7300114803,SANFORD MARKETING - PILI,SANFORD MARKETING - PILI CAMSUR DEP,3,Scheduled,NBH7516,11,16
7300114803,SANFORD MARKETING - PILI CAMSUR DEP,SUPERVALUE - PILI CAMSUR DEPOT,4,Scheduled,NBH7516,11,16
7300096713,8080 BCFG Canlubang,8110 BCFG Cavite,0,Scheduled,NBE6625,11,7
7300096713,8110 BCFG Cavite,BICOL EXCL'T SLS & TRADING-LEGASPI,1,Scheduled,NBE6625,11,7
7300100999,8420 South Mega DC,SANFORD MARKETING - BANLIC DEPOT,1,Completed,AAW 2546,11,9
7300100999,SANFORD MARKETING - BANLIC DEPOT,SUPERVALUE - BANLIC DEPOT,2,Completed,AAW 2546,11,9
7300101669,8420 South Mega DC,WALTERMART SUPERMARKET - CARMONA,2,Scheduled,BDG 8369,11,10
7300101669,WALTERMART SUPERMARKET - CARMONA,WALTERMART SUPERMARKET - DEPOT,1,Scheduled,BDG 8369,11,10
7300104553,8330 BCFG GMA MEGA DC,SUPER SM - MAKATI,1,Scheduled,NEG 1011,11,12
7300104553,SUPER SM - MAKATI,"SM MART, INC. - SM MAKATI",2,Scheduled,NEG 1011,11,12
7300104904,8330 BCFG GMA MEGA DC,SUPERVALUE - NORTH EDSA,1,Scheduled,APA 4895,11,12
7300104904,SUPERVALUE - NORTH EDSA,"SM MART, INC. - SM NORTH EDSA",2,Scheduled,APA 4895,11,12
7300107944,8070 BCFG Calamba,DMAYA PLUS ENTERPRISES-ISABELA,1,Scheduled,ABK 1717,11,11
7300107944,DMAYA PLUS ENTERPRISES-ISABELA,DMAYA PLUS ENTERPRISES-BAYOMBONG,2,Scheduled,ABK 1717,11,11
7300109460,8420 South Mega DC,SANFORD MARKETING - LESGAPI 2,1,Scheduled,RNE345,11,16
7300109460,SANFORD MARKETING - LESGAPI 2,SUPERVALUE - LEGAZPI,2,Scheduled,RNE345,11,16
7300110537,8050 BCFG Pampanga,CSI WHSE CLUB INC/CSI CITY MAIN,2,Scheduled,CAE4687,11,12
7300110537,CSI WHSE CLUB INC/CSI CITY MAIN,CSI MAIN,1,Scheduled,CAE4687,11,12
7300110709,8420 South Mega DC,MARKET STRATEGIC FIRM - SM CALAMBA,2,Scheduled,CAI2402,11,14
7300110709,MARKET STRATEGIC FIRM - SM CALAMBA,SUPERVALUE - CALAMBA,1,Scheduled,CAI2402,11,14
7300110739,8420 South Mega DC,MLA SOUTHERN ASS. INC. - SM ROSARIO,2,Scheduled,ACL2001,11,14
7300110739,MLA SOUTHERN ASS. INC. - SM ROSARIO,SUPERVALUE - ROSARIO CAVITE,1,Scheduled,ACL2001,11,14
7300110768,8090 BCFG San Pablo,DMAYA PLUS ENTERPRISES-ISABELA,2,Scheduled,BVU245,11,10
7300110768,DMAYA PLUS ENTERPRISES-ISABELA,DMAYA PLUS ENTERPRISES-BAYOMBONG,1,Scheduled,BVU245,11,10
7300111056,8070 BCFG Calamba,LAOAG SOLID 8 - CANDON,2,Scheduled,NBQ2185,11,14
7300111056,LAOAG SOLID 8 - CANDON,LAOAG SOLID 8 - LAOAG,1,Scheduled,NBQ2185,11,14
7300111429,8174 BCFG DC Pinagbuhatan,KAREILA MANAGEMENT - FORT,1,Scheduled,TGH 907,11,10
7300111429,KAREILA MANAGEMENT - FORT,KAREILA MANAGEMENT - C5 LIBIS,2,Scheduled,TGH 907,11,10
7300112630,8080 BCFG Canlubang,DMAYA PLUS ENTERPRISES-ISABELA,1,Scheduled,ALA 8129,11,12
7300112630,DMAYA PLUS ENTERPRISES-ISABELA,DMAYA PLUS ENTERPRISES-BAYOMBONG,2,Scheduled,ALA 8129,11,12
7300112741,8080 BCFG Canlubang,LAOAG SOLID 8 - BANTAY,2,Scheduled,CAO2980,11,7
7300112741,LAOAG SOLID 8 - BANTAY,LAOAG SOLID 8 - CANDON,1,Scheduled,CAO2980,11,7
7300113252,8420 South Mega DC,SUPERVALUE - LIPA,1,Scheduled,CCO 5779,11,14
7300113252,SUPERVALUE - LIPA,MERIDIEN BUSINESS LEADER - SM LIPA,2,Scheduled,CCO 5779,11,14
7300113265,8420 South Mega DC,SUPERVALUE - STA. ROSA,1,Scheduled,ABX 7380,11,14
7300113265,SUPERVALUE - STA. ROSA,METRO MLA SHOPPING MECCA - SM STA.,2,Scheduled,ABX 7380,11,14
7300113382,8420 South Mega DC,SUPERVALUE - TRECE MARTIRES,1,Scheduled,MV474197,11,14
7300113382,SUPERVALUE - TRECE MARTIRES,METRO MAIN STAR ASIA - SM TRECE MAR,2,Scheduled,MV474197,11,14
7300114762,8420 South Mega DC,SANFORD MARKETING - BACACAY,1,Scheduled,CAL2655,11,16
7300114762,SANFORD MARKETING - BACACAY,SAVEMORE - SORSOGON 2,2,Scheduled,CAL2655,11,16
7300115421,8050 BCFG Pampanga,PEOPLE'S DIST. SYSTEM CORP.- MILAOR,1,Scheduled,CCO8153,10,28
7300115421,PEOPLE'S DIST. SYSTEM CORP.- MILAOR,PEOPLE'S DIST. SYSTEM CORP.-DAET,2,Scheduled,CCO8153,10,28
7300115744,8070 BCFG Calamba,KIMBERLIN ENTERPRISES - UGAC,1,Scheduled,BVW 308,11,19
7300115744,KIMBERLIN ENTERPRISES - UGAC,KIMBERLIN ENTERPRISES - CAUAYAN,2,Scheduled,BVW 308,11,19
7300085294,8420 South Mega DC,PUREGOLD PRICE CLUB - CUTA BATANGAS,1,Scheduled,BDG 8369,10,31
7300088424,8420 South Mega DC,PUREGOLD PRICE CLUB - SAN PABLO EXT,1,Scheduled,NDM8923,11,3
7300088425,8420 South Mega DC,PUREGOLD PRICE CLUB- BROOKSIDE LANE,1,Scheduled,ICL1438,11,3
7300089380,8420 South Mega DC,PUREGOLD PRICE CLUB-STO TOMAS BAT,1,Scheduled,MV474200,11,3
7300090236,8420 South Mega DC,PUREGOLD PRICE CLUB - CALICANTO,1,Scheduled,BDG 4702,11,4
7300090238,8420 South Mega DC,PUREGOLD PRICE CLUB - CANDELARIA,1,Scheduled,AWA4353,11,4
7300090240,8420 South Mega DC,PUREGOLD PRICE CLUB - CARMONA,1,Scheduled,NEG4288,11,3
7300090242,8420 South Mega DC,PUREGOLD PRICE CLUB - MOLINO TOWN C,1,Scheduled,NDM8923,11,4
7300090512,8420 South Mega DC,PUREGOLD PRICE CLUB - TIAONG,1,Scheduled,MV904010,11,4
7300090642,8420 South Mega DC,PUREGOLD PRICE CLUB -GEN TRIAS EXTR,1,Scheduled,MV477093,10,28
7300093052,8420 South Mega DC,ULTRA MEGA MULTI SALES PALIPARAN,1,Scheduled,ABC 7653,11,6
7300093083,8420 South Mega DC,ULTRAMEGA MULTI SALES - CANLUBANG 2,1,Scheduled,RJH523,10,23
7300094735,8420 South Mega DC,SUY SING COMMERCIAL-MEYCAUAYAN BUL.,1,Scheduled,CAJ5897,11,11
7300095579,8420 South Mega DC,HEALTHYFOOD AND SNACKS DIST - GEN T,1,Scheduled,ACO 2549,11,9
7300095837,8174 BCFG DC Pinagbuhatan,CHIC CENTRE CORPORATION,1,Scheduled,ABD 1149,11,10
7300096038,8050 BCFG Pampanga,8410 North Mega DC,1,Scheduled,NBQ9283,10,22
7300096332,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - DIVISORIA,1,Scheduled,NAZ 1370,11,7
7300096336,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - ESPANA,1,Scheduled,TLK 864,11,10
7300096343,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - MALATE,1,Scheduled,UVX389,11,14
7300096367,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - PACO,1,Scheduled,NCK 4839,11,16
7300096698,8080 BCFG Canlubang,BICOL EXCL'T SLS & TRADING-SORSOGON,1,Scheduled,NBE6625,11,7
7300096709,8174 BCFG DC Pinagbuhatan,SUPER 8 GROCERY WAREHOUSE - BALINTA,1,Scheduled,UIG 909,11,10
7300096711,8420 South Mega DC,PUREGOLD PRICE CLUB - ANABU,1,Scheduled,BUL 6640,11,7
7300096814,8420 South Mega DC,PUREGOLD PRICE CLUB - CABUYAO JR,1,Scheduled,ACL2001,11,7
7300096921,8420 South Mega DC,PUREGOLD PRICE CLUB - CANLUBANG JR,1,Scheduled,BDG 8369,10,24
7300097027,8420 South Mega DC,PUREGOLD PRICE CLUB - MOLINO,1,Scheduled,CBJ1275,11,6
7300097043,8420 South Mega DC,PUREGOLD PRICE CLUB - CALAUAN,1,Scheduled,CAE 5627,11,7
7300097062,8420 South Mega DC,PUREGOLD PRICE CLUB - LOS BANOS JR,1,Scheduled,CBJ1276,10,29
7300097206,8420 South Mega DC,PUREGOLD PRICE CLUB - NOVELETA,1,Scheduled,MV904010,11,7
7300097252,8420 South Mega DC,PUREGOLD PRICE CLUB - PACITA COMPLE,1,Scheduled,PQO 981,11,7
7300097404,8420 South Mega DC,"MATRIX MASTER MKTG., INC. - LOWER L",1,Scheduled,CAM5109,11,11
7300097479,8420 South Mega DC,PUREGOLD PRICE CLUB - SAN JUAN BATS,1,Scheduled,NEG4288,11,7
7300097533,8420 South Mega DC,"MATRIX MASTER MKTG., INC.-SAN PABLO",1,Scheduled,CAL4552,11,4
7300097564,8174 BCFG DC Pinagbuhatan,SUPER 8 GROCERY WAREHOUSE - SUCAT 2,1,Scheduled,UVX429,11,10
7300097733,8420 South Mega DC,SALESFORCE ONE MKTG INC. -SAN JOSE2,1,Scheduled,UYE 689,11,11
7300097756,8174 BCFG DC Pinagbuhatan,SUPER 8 GROCERY WAREHOUSE-SHAW,1,Scheduled,ABC 7414,11,10
7300097776,8420 South Mega DC,PUREGOLD PRICE CLUB - STA. CRUZ LAG,1,Scheduled,CAQ 7736,11,5
7300097794,8420 South Mega DC,PUREGOLD PRICE CLUB - STA. ROSA BAY,1,Scheduled,ICL1438,11,5
7300097802,8420 South Mega DC,PUREGOLD PRICE CLUB - TANAUAN,1,Scheduled,MV474197,11,10
7300097824,8420 South Mega DC,PUREGOLD PRICE CLUB-ROSARIO BATANGA,1,Scheduled,BUL 4972,11,7
7300097833,8420 South Mega DC,PUREGOLD PRICE CLUB-TRECE TOWER MAL,1,Scheduled,NDM6150,11,7
7300097836,8420 South Mega DC,ROBINSONS SUPERMARKET- RH RP STA. R,1,Scheduled,CAB5616,11,7
7300097849,8420 South Mega DC,ROBINSONS SUPERMARKET- RH RP DASMAR,1,Scheduled,CBJ1599,11,7
7300098029,8420 South Mega DC,SUPER 8 GROCERY WAREHOUSE - CANLUBA,1,Scheduled,AAT 4070,11,18
7300098346,8420 South Mega DC,PUREGOLD PRICE CLUB - KAWIT,1,Scheduled,CAB5616,11,10
7300098504,8180 BCFG San Pedro 2,8420 South Mega DC,1,Scheduled,ABK7856,11,12
7300098970,8174 BCFG DC Pinagbuhatan,SUPER 8 GROCERY WAREHOUSE - ERMIN G,1,Scheduled,IAB2018,11,10
7300099007,8070 BCFG Calamba,OCAMPO'S MARKETING INC.-SAN MIGUEL,1,Scheduled,ABK 4926,11,7
7300099034,8174 BCFG DC Pinagbuhatan,SUPER 8 GROCERY WAREHOUSE-BACLARAN,1,Scheduled,TGH 907,11,10
7300099076,8020 BCFG MCD,OCAMPO'S MARKETING INC.-SAN AGUSTIN,1,Scheduled,CAE4753,11,5
7300099088,8174 BCFG DC Pinagbuhatan,SUPER 8 GROCERY WAREHOUSE-COMMONWEA,1,Scheduled,AWA 6082,11,10
7300099101,8090 BCFG San Pablo,"MATRIX MASTER MKTG., INC.-SAN PABLO",1,Completed,ALA 9170,11,11
7300099102,8174 BCFG DC Pinagbuhatan,SUPER 8 GROCERY WAREHOUSE-ORTIGAS,1,Scheduled,RLC 232,11,10
7300099284,8174 BCFG DC Pinagbuhatan,SUPER 8 GROCERY WAREHOUSE - CALOOCA,1,Scheduled,AWA 7483,11,10
7300099317,8174 BCFG DC Pinagbuhatan,SUPER 8 GROCERY WAREHOUSE - MORONG,1,Scheduled,THH 460,11,10
7300099375,8174 BCFG DC Pinagbuhatan,SUPER 8 GROCERY WAREHOUSE - VALENZU,1,Scheduled,ADK 3368,11,10
7300100160,8020 BCFG MCD,8330 BCFG GMA MEGA DC,1,Scheduled,AMA2341,11,15
7300100708,8420 South Mega DC,SALESFORCE ONE MKTG INC. - SAN JOSE,1,Scheduled,CAZ2516,11,12
7300100849,8330 BCFG GMA MEGA DC,ROBINSONS SUPERMARKET-RH SW COMMONW,1,Scheduled,NAA 7473,11,10
7300100859,8080 BCFG Canlubang,8174 BCFG DC Pinagbuhatan,1,Scheduled,ABK2733,11,6
7300100862,8420 South Mega DC,MCKENZIE DISTRIBUTION - TAGUIG,1,Scheduled,NBG 3910,11,5
7300100963,8110 BCFG Cavite,PEOPLE'S DIST. SYSTEM CORP.- MILAOR,1,Scheduled,CAA3770,10,26
7300100965,8110 BCFG Cavite,PEOPLE'S DIST. SYSTEM CORP.-DAET,1,Scheduled,CAA3770,11,11
7300100998,8110 BCFG Cavite,BGI SALES AND DISTRIBUTION INC- BAT,1,Scheduled,RLG 415,11,14
7300101012,8420 South Mega DC,SUPER SM - MOLINO,1,Scheduled,AWA4353,11,9
7300101036,8420 South Mega DC,PUREGOLD PRICE CLUB - BACOOR,1,Scheduled,CAF 7842,11,9
7300101074,8420 South Mega DC,ALFAMART TRADING - SILANG,1,Scheduled,CAQ 8684,11,10
7300101122,8100 BCFG San Pedro,8350 ELISCO EXPORT,1,Scheduled,JAD 6999,11,7
7300101127,8420 South Mega DC,"ALFAMART TRADING PHILIPPINES, INC.",1,Scheduled,CAO7707,11,10
7300101152,8420 South Mega DC,PUREGOLD PRICE CLUB - SAN PABLO,1,Scheduled,CBJ1600,11,9
7300101188,8420 South Mega DC,PHILIPPINE SEVEN - BATANGAS,1,Scheduled,NBK 4650,11,10
7300101197,8420 South Mega DC,PHILIPPINE SEVEN - PASIG,1,Scheduled,CAO3013,11,10
7300101210,8110 BCFG Cavite,8420 South Mega DC,1,Scheduled,CAK 9055,11,7
7300101222,8420 South Mega DC,PUREGOLD PRICE CLUB - BUCANDALA,1,Scheduled,CBJ1275,11,10
7300101227,8420 South Mega DC,PUREGOLD PRICE CLUB - BUHAY NA TUBI,1,Scheduled,ABK 3113,11,7
7300101231,8030 BCFG Bagong Ilog,SUPER 8 GROCERY WAREHOUSE,1,Scheduled,NCK6349,11,18
7300101234,8420 South Mega DC,PUREGOLD PRICE CLUB - GMA CAVITE,1,Scheduled,CXS 599,11,9
7300101252,8420 South Mega DC,PUREGOLD PRICE CLUB - MOLINO II,1,Completed,CAN6654,11,9
7300101261,8420 South Mega DC,SUY SING COMMERCIAL - PARANAQUE,1,Scheduled,CDK4770,11,11
7300101278,8420 South Mega DC,PUREGOLD PRICE CLUB - SAN PEDRO,1,Completed,ABL 1603,11,9
7300101292,8420 South Mega DC,PUREGOLD PRICE CLUB-ALAMINOS LAGUNA,1,Scheduled,CAI2400,11,10
7300101304,8420 South Mega DC,PUREGOLD PRICE CLUB - PAGSANJAN LAG,1,Scheduled,CAQ 7736,11,9
7300101316,8050 BCFG Pampanga,MAKOBOBI DISTRIBUTORS - GEN TINIO,1,Scheduled,MUT 4779,11,7
7300101318,8420 South Mega DC,SUY SING COMMERCIAL-STA BARBRA PANG,1,Scheduled,ACO 2549,11,11
7300101373,8420 South Mega DC,SUPER 8 GROCERY WAREHOUSE - BINAN,1,Completed,ICL1438,11,10
7300101377,8420 South Mega DC,SUPER 8 GROCERY WAREHOUSE - LIPA,1,Scheduled,ACL1568,11,10
7300101411,8420 South Mega DC,SUPER 8 GROCERY WAREHOUSE - CABUYAO,1,Completed,CAO 5256,11,10
7300101421,8420 South Mega DC,SUPER 8 GROCERY WAREHOUSE - MOLINO,1,Completed,MV474197,11,10
7300101621,8020 BCFG MCD,DMAYA PLUS ENTERPRISES - PANGASINAN,1,Scheduled,ALA 8121,11,13
7300101631,8020 BCFG MCD,MAKOBOBI DISTRIBUTORS - GEN TINIO,1,Scheduled,MUT 4790,11,11
7300101635,8020 BCFG MCD,OCAMPO'S MARKETING INC.-SAN MIGUEL,1,Scheduled,CAU2700,11,6
7300101637,8420 South Mega DC,SUPER 8 GROCERY WAREHOUSE - STA. RO,1,Scheduled,MPK 3422,11,14
7300101645,8110 BCFG Cavite,SUPER 8 GROCERY WAREHOUSE,1,Scheduled,RES 658,11,18
7300101665,8420 South Mega DC,WALTERMART SUPERMARKET - BALAYAN,1,Scheduled,NCK 5048,11,10
7300101666,8420 South Mega DC,WALTERMART SUPERMARKET - BATANGAS,1,Completed,CAO 5256,11,10
7300101667,8420 South Mega DC,WALTERMART SUPERMARKET - CABUYAO,1,Scheduled,CXS 560,11,10
7300101668,8420 South Mega DC,WALTERMART SUPERMARKET - CALAMBA,1,Completed,ABK 3113,11,10
7300101671,8330 BCFG GMA MEGA DC,SANFORD MARKETING - NOVALICHES 1,1,Scheduled,ACK 1582,11,11
7300101672,8420 South Mega DC,WALTERMART SUPERMARKET - DASMARINAS,1,Completed,NCK 8005,11,10
7300101673,8330 BCFG GMA MEGA DC,SANFORD MARKETING - MUNTINLUPA,1,Scheduled,NAU 3065,11,11
7300101674,8420 South Mega DC,WALTERMART SUPERMARKET - GENERAL TR,1,Completed,ABK 3111,11,10
7300101675,8330 BCFG GMA MEGA DC,SANFORD MARKETING - NOVA PLAZA MALL,1,Scheduled,ACK 1582,11,11
7300101676,8330 BCFG GMA MEGA DC,SANFORD MARKETING - FESTIVAL MALL,1,Scheduled,NAU 3065,11,11
7300101678,8420 South Mega DC,WALTERMART SUPERMARKET - LOS BANOS,1,Scheduled,ABK 3112,11,7
7300101679,8330 BCFG GMA MEGA DC,SUPERVALUE - NOVALICHES 2,1,Scheduled,AVA 4337,11,11
7300101680,8330 BCFG GMA MEGA DC,SUPERVALUE - MEGAMALL A,1,Scheduled,APA 4895,11,11
7300101682,8330 BCFG GMA MEGA DC,SUPERVALUE - MEGAMALL,1,Scheduled,NEG 1011,11,11
7300101687,8330 BCFG GMA MEGA DC,SUPERVALUE - SOUTHMALL,1,Scheduled,NEG 1013,11,11
7300101689,8330 BCFG GMA MEGA DC,SUPERVALUE - FAIRVIEW,1,Scheduled,ACK 1581,11,11
7300101690,8330 BCFG GMA MEGA DC,SUPER SM - LAS PINAS REAL,1,Scheduled,NAU 3057,11,11
7300101691,8330 BCFG GMA MEGA DC,SANFORD MARKETING - ZABARTE,1,Scheduled,WEX 171,11,11
7300101693,8330 BCFG GMA MEGA DC,SAVEMORE - M. ALVAREZ LAS PINAS,1,Scheduled,NBL 6471,11,11
7300101695,8070 BCFG Calamba,PHILIPPINE SEVEN - PASIG,1,Scheduled,CAM 5187,11,9
7300101697,8330 BCFG GMA MEGA DC,SAVEMORE - LIGHT RESIDENCE,1,Scheduled,AVA 3336,11,11
7300101699,8420 South Mega DC,WALTERMART SUPERMARKET - NASUGBU,1,Scheduled,AWA4353,11,7
7300101701,8330 BCFG GMA MEGA DC,SUPERVALUE - CHERRY SHAW,1,Scheduled,AVA 3336,11,11
7300101706,8330 BCFG GMA MEGA DC,SUPERVALUE - EAST ORTIGAS,1,Scheduled,NBL 6485,11,11
7300101708,8330 BCFG GMA MEGA DC,SANFORD MARKETING - BANKERS VILLAGE,1,Scheduled,WEX 171,11,11
7300101710,8330 BCFG GMA MEGA DC,SANFORD MARKETING - PRIMARK DEPARO,1,Scheduled,WEX 171,11,11
7300101712,8330 BCFG GMA MEGA DC,SUPERVALUE - PODIUM,1,Scheduled,APA 4900,11,11
7300101713,8330 BCFG GMA MEGA DC,SUPER SM - THE VILLAGE SQUARE,1,Scheduled,NBL 6471,11,11
7300101727,8330 BCFG GMA MEGA DC,SUPER SM - MUNTINLUPA,1,Scheduled,NAU 3059,11,11
7300101739,8420 South Mega DC,WALTERMART SUPERMARKET - STA. CRUZ,1,Scheduled,AVA5104,11,7
7300101744,8330 BCFG GMA MEGA DC,SUPER SM - LAS PINAS,1,Scheduled,NBL 6477,11,11
7300101748,8330 BCFG GMA MEGA DC,PASIG SUPERMARKET INC.,1,Scheduled,AVA 3336,11,11
7300101749,8420 South Mega DC,WALTERMART SUPERMARKET - STA. ROSA,1,Completed,ABK 3114,11,10
7300101750,8420 South Mega DC,WALTERMART SUPERMARKET - TAGAYTAY,1,Scheduled,RKR678,11,7
7300101763,8420 South Mega DC,WALTERMART SUPERMARKET-STA. ROSA BE,1,Scheduled,ABK 3110,11,7
7300101772,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - PAG-ASA BINAN,1,Scheduled,TQT 546,11,9
7300101774,8110 BCFG Cavite,8350 ELISCO EXPORT,1,Scheduled,CAE 1414,11,5
7300101775,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - SHAW,1,Scheduled,UJZ 792,11,8
7300101788,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - SPALENGKE ANT,1,Scheduled,TIF 725,11,9
7300101789,8110 BCFG Cavite,DMAYA PLUS ENTERPRISES - PANGASINAN,1,Scheduled,ABX 8275,11,3
7300101803,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - NANGKA,1,Scheduled,RLD 738,11,9
7300101810,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - STA. ELENA,1,Scheduled,CXV 991,11,9
7300102431,8330 BCFG GMA MEGA DC,SUPER SM - SUCAT 2,1,Scheduled,AVA 3481,11,11
7300102450,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - ANGONO RIZAL,1,Scheduled,NEG 1011,11,9
7300102522,8420 South Mega DC,PUREGOLD PRICE CLUB - DASMA II,1,Scheduled,CBJ1599,11,10
7300102530,8420 South Mega DC,PUREGOLD PRICE CLUB - PALIPARAN,1,Scheduled,NDM6150,11,10
7300102535,8420 South Mega DC,PUREGOLD PRICE CLUB - LANGGAM,1,Scheduled,AAW 2546,11,7
7300102545,8420 South Mega DC,PUREGOLD PRICE CLUB-STA ROSA VICTOR,1,Scheduled,AVA5104,11,7
7300102548,8420 South Mega DC,ULTRA MEGA MULTI SALES - TANAUAN,1,Scheduled,RKR678,10,23
7300102572,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - SAN DIONISIO,1,Scheduled,NBL 6474,11,10
7300102580,8070 BCFG Calamba,8330 BCFG GMA MEGA DC,1,Scheduled,NCK1845,11,14
7300102589,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - JUAN LUNA TON,1,Scheduled,WEX 171,11,9
7300102591,8174 BCFG DC Pinagbuhatan,"ALLDAY MARTS, INC. - ALABANG DC",1,Scheduled,RLK 572,11,7
7300102606,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - SAN MATEO RIZ,1,Scheduled,NEG 1012,11,9
7300102608,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - 999 MALL,1,Scheduled,ABC 7411,11,9
7300102613,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - MERCEDES,1,Scheduled,XKB 869,11,9
7300102614,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - GAGALANGIN,1,Scheduled,AWA 3405,11,9
