trip_number,location,next_location,dropoff_series,dropoff_status,vehicle_plate_no,month,day
7300102615,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - ZABARTE,1,Scheduled,ZPL 487,11,5
7300102616,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - AMPID,1,Scheduled,NAW7962,11,3
7300102617,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB-SAN MATEO JR.,1,Scheduled,NBT 2297,11,3
7300102813,8070 BCFG Calamba,8350 ELISCO EXPORT,1,Scheduled,AWA2863,11,5
7300102814,8174 BCFG DC Pinagbuhatan,ISETANN DEPARTMENT STORE - P.TUAZON,1,Completed,FJG 965,11,10
7300102815,8174 BCFG DC Pinagbuhatan,ISETANN DEPARTMENT STORE - CARRIEDO,1,Scheduled,XKB 869,11,10
7300102816,8174 BCFG DC Pinagbuhatan,WALTERMART SUPERMARKET - TAYTAY,1,Scheduled,NAU 3065,11,10
7300102818,8180 BCFG San Pedro 2,DMAYA PLUS ENTERPRISES - PANGASINAN,1,Scheduled,CBX7740,10,27
7300102820,8180 BCFG San Pedro 2,"MATRIX MASTER MKTG., INC.-SAN PABLO",1,Scheduled,CCO8153,11,11
7300102821,8180 BCFG San Pedro 2,OCAMPO'S MARKETING INC.-SAN AGUSTIN,1,Scheduled,ACJ 0716,11,11
7300102823,8180 BCFG San Pedro 2,TRU-SERV MARKETING CORP.,1,Scheduled,THR 247,10,29
7300102835,8060 BCFG Tarlac,DMAYA PLUS ENTERPRISES - PANGASINAN,1,Scheduled,CDK 1031,11,6
7300102841,8080 BCFG Canlubang,8350 ELISCO EXPORT,1,Scheduled,AAV4431,11,6
7300102847,8060 BCFG Tarlac,"FINEST TRADE MKTNG., INC",1,Scheduled,NAY4843,11,11
7300102848,8174 BCFG DC Pinagbuhatan,SUPER 8 GROCERY WAREHOUSE - MOLAVE,1,Completed,NAZ 1369,11,10
7300102872,8174 BCFG DC Pinagbuhatan,SUPER 8 GROCERY WAREHOUSE-BINANGONA,1,Scheduled,WFX 177,11,11
7300102875,8174 BCFG DC Pinagbuhatan,SUPER 8 GROCERY WAREHOUSE-COGEO,1,Completed,UYB711,11,11
7300102898,8420 South Mega DC,SUPER 8 GROCERY WAREHOUSE - SAN PAB,1,Scheduled,ACL2001,11,10
7300102911,8174 BCFG DC Pinagbuhatan,SUPER 8 GROCERY WAREHOUSE-GUADALUPE,1,Completed,ABC 7417,11,11
7300102917,8420 South Mega DC,SALESFORCE ONE MKTG INC.-BALAYAN,1,Scheduled,CAF4111,11,11
7300102929,8420 South Mega DC,TRISTAR TRUSTED MARKETING INC.,1,Scheduled,RNK747,9,25
7300102935,8174 BCFG DC Pinagbuhatan,SUPER 8 GROCERY WAREHOUSE-LAS PIÃ‘AS,1,Scheduled,DUMMY 4W,11,10
7300102937,8174 BCFG DC Pinagbuhatan,SUPER 8 GROCERY WAREHOUSE-MASINAG,1,Completed,AWA 3405,11,10
7300102938,8420 South Mega DC,SUPER 8 GROCERY WAREHOUSE-ROSARIO C,1,Scheduled,ACL2001,11,10
7300102939,8060 BCFG Tarlac,STRATEGIC DISTRIBUTORS INC.,1,Scheduled,CAL 2727,11,9
7300103136,8174 BCFG DC Pinagbuhatan,SUPER 8 GROCERY WAREHOUSE-NOVALICHE,1,Scheduled,NAD 5355,11,10
7300103164,8060 BCFG Tarlac,8173 BCFG DC Conso-Marilao,1,Scheduled,ABB5479,11,7
7300103167,8420 South Mega DC,SUPER 8 GROCERY WAREHOUSE - DASMARI,1,Scheduled,NCK 5048,11,10
7300103196,8174 BCFG DC Pinagbuhatan,SUPER 8 GROCERY WHSE- BAGONG SILANG,1,Scheduled,AAT 1654,11,10
7300103314,8060 BCFG Tarlac,8174 BCFG DC Pinagbuhatan,1,Scheduled,ABK3209,11,5
7300103444,8050 BCFG Pampanga,SUPER 8 GROCERY WAREHOUSE,1,Scheduled,CXV239,11,18
7300103478,8070 BCFG Calamba,8420 South Mega DC,1,Scheduled,SPC 9046,11,7
7300103512,8420 South Mega DC,PUREGOLD PRICE CLUB - LIPA,1,Scheduled,CAF 7842,10,20
7300103513,8420 South Mega DC,8070 BCFG Calamba,1,Scheduled,SPC 9054,11,9
7300103609,8420 South Mega DC,SUY SING COMMERCIAL - LIPA,1,Scheduled,CAG 7488,11,11
7300103640,8420 South Mega DC,SUY SING COMMERCIAL - TAGUIG,1,Scheduled,CAG 7488,11,11
7300103656,8420 South Mega DC,8080 BCFG Canlubang,1,Scheduled,AUA 9787,11,9
7300103662,8060 BCFG Tarlac,8420 South Mega DC,1,Scheduled,APA5976,11,6
7300103664,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - BETTERLIVING,1,Scheduled,UVX389,11,10
7300103688,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - SOUTHPARK,1,Scheduled,UMN514,11,10
7300103764,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - CALOOCAN (RZL,1,Scheduled,NAA 7473,11,10
7300103784,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - MARCOS ALVARE,1,Scheduled,CAZ3535,11,9
7300103800,8080 BCFG Canlubang,8410 North Mega DC,1,Scheduled,AUC 3897,11,9
7300103832,8080 BCFG Canlubang,8420 South Mega DC,1,Scheduled,AUA 9987,11,5
7300103871,8174 BCFG DC Pinagbuhatan,SALESFORCE ONE MKTG INC. -SAN JOSE2,1,Scheduled,CAI4313,11,11
7300103899,8080 BCFG Canlubang,8173 BCFG DC Conso-Marilao,1,Scheduled,AUC 2299,11,9
7300104009,8020 BCFG MCD,HEALTHYFOOD AND SNACKS DIST - IMUS,1,Scheduled,CAZ1877,11,9
7300104019,8420 South Mega DC,ROBINSONS SUPERMARKET- DC SUCAT,1,Scheduled,CAJ 6289,11,11
7300104028,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - NAVAL,1,Scheduled,ABC 7191,11,10
7300104037,8420 South Mega DC,TOWER 6789 CORPORATION,1,Scheduled,RJH523,11,11
7300104042,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - V. MAPA,1,Scheduled,NCW6147,11,10
7300104049,8420 South Mega DC,HEALTHYFOOD AND SNACKS DIST - IMUS,1,Scheduled,ABK 6582,11,12
7300104051,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - MOONWALK,1,Scheduled,ABC 7419,11,10
7300104071,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - COMMONWEALTH,1,Scheduled,NEG 1013,11,10
7300104105,8174 BCFG DC Pinagbuhatan,WALTERMART SUPERMARKET - MAKATI,1,Scheduled,NEG 1012,11,10
7300104106,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - FAIRVIEW,1,Scheduled,CAD 4721,11,10
7300104116,8070 BCFG Calamba,"FINEST TRADE MKTNG., INC",1,Scheduled,NBM3167,11,11
7300104129,8060 BCFG Tarlac,OCAMPO'S MARKETING INC.-SAN AGUSTIN,1,Scheduled,CAA3539,11,14
7300104144,8060 BCFG Tarlac,OCAMPO'S MARKETING INC.-SAN MIGUEL,1,Scheduled,CAC7865,11,14
7300104153,8070 BCFG Calamba,HEALTHYFOOD AND SNACKS DIST - GEN T,1,Scheduled,CAL 9642,11,9
7300104162,8110 BCFG Cavite,8330 BCFG GMA MEGA DC,1,Completed,ALA 7491,11,14
7300104173,8070 BCFG Calamba,HEALTHYFOOD AND SNACKS DIST - IMUS,1,Scheduled,CCO 1930,10,24
7300104175,8110 BCFG Cavite,8174 BCFG DC Pinagbuhatan,1,Scheduled,CAH 8419,11,14
7300104177,8110 BCFG Cavite,8173 BCFG DC Conso-Marilao,1,Scheduled,CAF 9002,11,7
7300104182,8420 South Mega DC,PUREGOLD PRICE CLUB - CABUYAO,1,Scheduled,MV474216,11,11
7300104183,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - PULANG LUPA,1,Scheduled,NEG 1011,11,10
7300104195,8420 South Mega DC,PUREGOLD PRICE CLUB - CANLUBANG,1,Scheduled,BDG 4702,11,4
7300104204,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - ARVO MARIKINA,1,Scheduled,NBL 6485,11,10
7300104210,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - PUTATAN,1,Scheduled,NBK 4387,11,10
7300104264,8420 South Mega DC,SUPER 8 GROCERY WAREHOUSE,1,Completed,RJE 292,11,18
7300104268,8330 BCFG GMA MEGA DC,MAJOR SHOPPING MGNT CORP. - SM MEGA,1,Scheduled,NEG 1011,11,14
7300104274,8330 BCFG GMA MEGA DC,MLA SOUTHERN ASS. INC. - SM SOUTHMA,1,Scheduled,NEG 1013,11,14
7300104276,8330 BCFG GMA MEGA DC,METRO MAIN STAR ASIA - SM EAST ORTI,1,Scheduled,NBL 6485,11,14
7300104289,8420 South Mega DC,PUREGOLD PRICE CLUB - HALANG EXTRA,1,Scheduled,MV474200,11,11
7300104336,8050 BCFG Pampanga,"DRM INTEGRAL DISTRIBUTORS, INC.",1,Scheduled,UCP757,11,12
7300104341,8070 BCFG Calamba,MAKOBOBI DISTRIBUTORS - GEN TINIO,1,Scheduled,MUT 7440,11,11
7300104345,8050 BCFG Pampanga,TASK FORCE MARKETING INC.,1,Scheduled,UUP242,11,2
7300104352,8420 South Mega DC,ULTRA MEGA MULTI SALES ALABANG (W-S,1,Completed,CAD 5676,11,10
7300104468,8173 BCFG DC Conso-Marilao,LAOAG SOLID 8 - BANTAY,1,Scheduled,WKQ 987,11,13
7300104472,8160 BCFG Binan,8174 BCFG DC Pinagbuhatan,1,Completed,JAG 8752,11,12
7300104493,8070 BCFG Calamba,"MATRIX MASTER MKTG., INC.-SAN PABLO",1,Scheduled,CAE 6634,11,11
7300104502,8160 BCFG Binan,8330 BCFG GMA MEGA DC,1,Scheduled,RFB 680,11,5
7300104509,8070 BCFG Calamba,OCAMPO'S MARKETING INC.-SAN AGUSTIN,1,Scheduled,119035,11,11
7300104528,8160 BCFG Binan,8420 South Mega DC,1,Scheduled,RES 917,11,12
7300104529,8173 BCFG DC Conso-Marilao,OCAMPO'S MARKETING INC.-SAN MIGUEL,1,Scheduled,ADK1321,11,11
7300104530,8330 BCFG GMA MEGA DC,SUPER SM - BEL-AIR MAKATI,1,Scheduled,AVA 4336,11,12
7300104531,8070 BCFG Calamba,SALESFORCE ONE MKTG INC.-BALAYAN,1,Scheduled,NAD 6977,11,4
7300104533,8330 BCFG GMA MEGA DC,SANFORD MARKETING - P. TUAZON,1,Scheduled,NAU 3065,11,12
7300104535,8173 BCFG DC Conso-Marilao,OCAMPO'S MARKETING INC.-SAN AGUSTIN,1,Scheduled,ADK1321,11,5
7300104536,8330 BCFG GMA MEGA DC,SANFORD MARKETING - DEL MONTE,1,Scheduled,AVA 3336,11,12
7300104538,8330 BCFG GMA MEGA DC,SANFORD MARKETING - ANONAS,1,Scheduled,ACK 1582,11,12
7300104544,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - LIBERTAD JR,1,Scheduled,UYB853,11,10
7300104545,8330 BCFG GMA MEGA DC,SANFORD MARKETING - VISAYAS,1,Scheduled,NAU 3065,11,12
7300104549,8330 BCFG GMA MEGA DC,SANFORD MARKETING - ARANETA CENTER,1,Scheduled,NAU 3065,11,12
7300104551,8330 BCFG GMA MEGA DC,SUPER SM - MALL OF ASIA,1,Scheduled,NBL 6474,11,12
7300104552,8070 BCFG Calamba,SALESFORCE ONE MKTG INC.-MINDORO,1,Scheduled,CAA5947,11,4
7300104554,8173 BCFG DC Conso-Marilao,DMAYA PLUS ENTERPRISES-BAYOMBONG,1,Scheduled,BVU 188,11,11
7300104557,8330 BCFG GMA MEGA DC,SUPER SM - ETON,1,Scheduled,NAU 3060,11,12
7300104561,8330 BCFG GMA MEGA DC,SUPER SM - ADRIATICO,1,Scheduled,NBL 6471,11,12
7300104567,8070 BCFG Calamba,SIDAMO DISTRIBUTION INC.,1,Completed,ABX 7380,11,11
7300104573,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - CONCEPCION 1,1,Scheduled,CXV 994,11,5
7300104575,8070 BCFG Calamba,STRATEGIC DISTRIBUTORS INC.,1,Scheduled,CAY 8454,11,13
7300104578,8330 BCFG GMA MEGA DC,SUPER SM - CUBAO,1,Scheduled,NEG 1012,11,12
7300104580,8060 BCFG Tarlac,TRU-SERV MARKETING CORP.,1,Scheduled,CAC7868,11,16
7300104581,8330 BCFG GMA MEGA DC,SUPER SM - VALENZUELA,1,Scheduled,NAV7314,11,12
7300104583,8070 BCFG Calamba,TASK FORCE MARKETING INC.,1,Scheduled,CAO3013,11,5
7300104586,8330 BCFG GMA MEGA DC,SANFORD MARKETING - PROJECT 8,1,Scheduled,NAU 3064,11,12
7300104587,8070 BCFG Calamba,TRU-SERV MARKETING CORP.,1,Scheduled,AAT2621,11,10
7300104588,8330 BCFG GMA MEGA DC,SUPER SM - SUN RESIDENCES,1,Scheduled,NAU 3061,11,12
7300104591,8330 BCFG GMA MEGA DC,SAVEMORE  - CYBERWEST,1,Scheduled,AVA 3336,11,12
7300104593,8330 BCFG GMA MEGA DC,SUPERVALUE - SANGANDAAN,1,Scheduled,NAV7314,11,12
7300104594,8330 BCFG GMA MEGA DC,SANFORD MARKETING - BANAWE QC,1,Scheduled,AVA 3336,11,12
7300104619,8330 BCFG GMA MEGA DC,SUPER SM - NORTH EDSA,1,Scheduled,RMT 935,11,12
7300104622,8020 BCFG MCD,STRATEGIC DISTRIBUTORS INC.,1,Scheduled,ACA4374,11,7
7300104631,8330 BCFG GMA MEGA DC,SUPER SM - TAYTAY,1,Scheduled,APA 4900,11,12
7300104643,8330 BCFG GMA MEGA DC,SUPER SM - MANDALUYONG,1,Scheduled,NEG 1013,11,12
7300104648,8330 BCFG GMA MEGA DC,SUPER SM - FAIRVIEW,1,Scheduled,ACK 1581,11,12
7300104676,8030 BCFG Bagong Ilog,8173 BCFG DC Conso-Marilao,1,Scheduled,JAD 2666,11,15
7300104715,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - ANTIPOLO JR,1,Scheduled,CXV 995,11,10
7300104799,8330 BCFG GMA MEGA DC,SUPER SM - NOVALICHES,1,Scheduled,AFA 6206,11,12
7300104814,8030 BCFG Bagong Ilog,8330 BCFG GMA MEGA DC,1,Scheduled,RJA 154,11,15
7300104815,8330 BCFG GMA MEGA DC,SUPER SM - SUCAT,1,Scheduled,APA 4899,11,12
7300104821,8030 BCFG Bagong Ilog,8420 South Mega DC,1,Scheduled,ACN2334,11,15
7300104822,8180 BCFG San Pedro 2,8173 BCFG DC Conso-Marilao,1,Scheduled,NCA9699,11,5
7300104825,8030 BCFG Bagong Ilog,8410 North Mega DC,1,Scheduled,WQW260,11,15
7300104832,8330 BCFG GMA MEGA DC,SUPER SM - CONGRESSIONAL AVE.,1,Scheduled,TJQ 712,11,12
7300104846,8330 BCFG GMA MEGA DC,SUPER SM - FTI TAGUIG,1,Scheduled,NAU 3059,11,12
7300104872,8330 BCFG GMA MEGA DC,SUPER SM - ANTIPOLO,1,Scheduled,NBL 6477,11,12
7300104893,8420 South Mega DC,PUREGOLD PRICE CLUB - SAN PABLO H'W,1,Scheduled,CAY9022,11,11
7300104894,8420 South Mega DC,PUREGOLD PRICE CLUB - SILANG,1,Scheduled,XPL782,11,4
7300104896,8410 North Mega DC,BGI SALES AND DISTRIBUTION INC- BAT,1,Scheduled,FST3306,11,14
7300104897,8330 BCFG GMA MEGA DC,SUPER SM - BICUTAN,1,Scheduled,NBL 6483,11,12
7300104899,8330 BCFG GMA MEGA DC,SUPER SM - CAINTA,1,Scheduled,NAU 3057,11,12
7300104901,8420 South Mega DC,PUREGOLD PRICE CLUB - TANZANG LUMA,1,Scheduled,MV477093,11,4
7300104905,8070 BCFG Calamba,8174 BCFG DC Pinagbuhatan,1,Scheduled,ABK 7163,11,14
7300104908,8060 BCFG Tarlac,8330 BCFG GMA MEGA DC,1,Scheduled,AUA 9781,11,9
7300104911,8174 BCFG DC Pinagbuhatan,"EVER PLUS SUPERSTORE, INC.-SUCAT",1,Scheduled,APA3742,11,10
7300104918,8410 North Mega DC,DMAYA PLUS ENTERPRISES - PANGASINAN,1,Scheduled,CDK 1031,10,30
7300104920,8410 North Mega DC,NEW GENERATION FOOD PRODUCTS TARLAC,1,Scheduled,AAV 6377,11,10
7300104924,8330 BCFG GMA MEGA DC,PHILIPPINE SEVEN - PASIG,1,Scheduled,NCK 7896,11,12
7300104925,8050 BCFG Pampanga,OCAMPO'S MARKETING INC.-SAN AGUSTIN,1,Scheduled,CXT 849,11,11
7300104935,8050 BCFG Pampanga,DMAYA PLUS ENTERPRISES - PANGASINAN,1,Scheduled,ABX 7771,11,13
7300104938,8050 BCFG Pampanga,LAOAG SOLID 8 - BANTAY,1,Scheduled,CT1293,11,11
7300104948,8050 BCFG Pampanga,SIDAMO DISTRIBUTION INC.,1,Scheduled,CXU581,11,11
7300104952,8070 BCFG Calamba,8173 BCFG DC Conso-Marilao,1,Scheduled,130101,11,7
7300104954,8050 BCFG Pampanga,TRU-SERV MARKETING CORP.,1,Scheduled,CAO5736,11,12
7300105001,8110 BCFG Cavite,TRU-SERV MARKETING CORP.,1,Scheduled,UWF556,11,16
7300105009,8050 BCFG Pampanga,LAOAG SOLID 8 - LAOAG,1,Scheduled,AWA 886,10,31
7300105022,8174 BCFG DC Pinagbuhatan,BES SERV LOGISTICS CORP.,1,Completed,ALA 7407,11,8
7300105055,8050 BCFG Pampanga,OCAMPO'S MARKETING INC.-SAN MIGUEL,1,Scheduled,CXT 820,11,11
7300105099,8160 BCFG Binan,8180 BCFG San Pedro 2,1,Scheduled,NAG 4138,11,9
7300105121,8050 BCFG Pampanga,"FINEST TRADE MKTNG., INC",1,Scheduled,CXC 351,11,11
7300105122,8050 BCFG Pampanga,NEW GENERATION FOOD PRODUCTS TARLAC,1,Scheduled,AAQ 8224,11,14
7300105125,8050 BCFG Pampanga,8420 South Mega DC,1,Scheduled,130101,10,30
7300105290,8174 BCFG DC Pinagbuhatan,WALTERMART SUPERMARKET - PASAY,1,Scheduled,AVA 4336,11,10
7300105292,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - BF HOMES JR,1,Scheduled,UVX433,11,11
7300105312,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - COGEO (EXTRA),1,Scheduled,UVX389,11,5
7300105314,8174 BCFG DC Pinagbuhatan,"EVER PLUS SUPERSTORE, INC.-KAYBIGA",1,Scheduled,ABC 7308,11,24
7300105315,8174 BCFG DC Pinagbuhatan,"EVER PLUS SUPERSTORE, INC.-FOREST H",1,Scheduled,ABC 7411,11,11
7300105316,8174 BCFG DC Pinagbuhatan,"EVER PLUS SUPERSTORE, INC. - SAUYO",1,Completed,AWA3751,11,11
7300105327,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - LILAC,1,Scheduled,ABC 7418,11,11
7300105328,8174 BCFG DC Pinagbuhatan,"EVER PLUS SUPERSTORE, INC. - BAESA",1,Scheduled,NCW6147,11,11
7300105329,8174 BCFG DC Pinagbuhatan,"ALLDAY MARTS, INC. - TAGUIG",1,Scheduled,AAT 1654,11,7
7300105330,8174 BCFG DC Pinagbuhatan,"ALLDAY MARTS, INC. - SHAW",1,Scheduled,NBI6110,11,7
7300105331,8174 BCFG DC Pinagbuhatan,AYAGOLD - MERKADO VERTIS,1,Scheduled,ABC 7388,11,11
7300105345,8174 BCFG DC Pinagbuhatan,EVER PLUS SUPERSTORE INC.- ARLEGUI,1,Completed,ABC 7416,11,26
7300105349,8174 BCFG DC Pinagbuhatan,ALLDAY MARTS INC. - STARMALL ALABAN,1,Scheduled,TIF 725,11,7
7300105400,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE - EXTRA ANGONO HWAY,1,Scheduled,PJB 754,11,11
7300105403,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE - JR TAYTAY PALENGKE,1,Scheduled,NAH 8567,11,11
7300105406,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - BACLARAN,1,Scheduled,NAZ 1370,11,5
7300105407,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - FTI TAGUIG,1,Scheduled,CAZ 2904,11,5
7300105427,8174 BCFG DC Pinagbuhatan,AYAGOLD - MERKADO SUPERMARKET,1,Scheduled,ADK 3368,11,11
7300105431,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB -BLUEMENTRITT M,1,Scheduled,NAZ 1291,11,11
7300105433,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - SUMULONG,1,Scheduled,NCK1455,11,11
7300105435,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - TAYTAY FLOODW,1,Scheduled,ACK 1579,11,10
7300105436,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - SAN ANTONIO,1,Scheduled,ABC 7419,11,11
7300105439,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB- PUTATAN,1,Scheduled,ABC 7415,11,11
7300105525,8060 BCFG Tarlac,SIDAMO DISTRIBUTION INC.,1,Scheduled,CAA3539,11,7
7300105528,8060 BCFG Tarlac,NEW GENERATION FOOD PRODUCTS TARLAC,1,Scheduled,CAN6139,11,10
7300105531,8180 BCFG San Pedro 2,ATHENA PRIME MARKETING,1,Scheduled,THR 247,11,6
7300105534,8180 BCFG San Pedro 2,BGI SALES AND DISTRIBUTION INC- BAT,1,Scheduled,CAL7131,11,14
7300105535,8180 BCFG San Pedro 2,KIMBERLIN ENTERPRISES - CAUAYAN,1,Scheduled,BVW 311,11,11
7300105538,8180 BCFG San Pedro 2,MAKOBOBI DISTRIBUTORS - GEN TINIO,1,Scheduled,MUT 4792,11,14
7300105539,8180 BCFG San Pedro 2,DMAYA PLUS ENTERPRISES-ISABELA,1,Scheduled,ABK 7163,11,11
7300105567,8080 BCFG Canlubang,8330 BCFG GMA MEGA DC,1,Scheduled,AAR1570,11,6
7300105584,8070 BCFG Calamba,SALESFORCE ONE MKTG INC. -SAN JOSE2,1,Scheduled,ABB 5664,11,11
7300105597,8060 BCFG Tarlac,8050 BCFG Pampanga,1,Scheduled,AUA 9784,11,2
7300105612,8420 South Mega DC,PUREGOLD PRICE CLUB- NOVELETA OASIS,1,Scheduled,AVA5103,11,3
7300105621,8100 BCFG San Pedro,8174 BCFG DC Pinagbuhatan,1,Completed,WAQ919,11,12
7300105649,8420 South Mega DC,PUREGOLD PRICE CLUB - TAGAYTAY JR,1,Scheduled,MV474200,11,4
7300105962,8420 South Mega DC,LIANA'S SUPERMARKET- SAN PABLO CITY,1,Scheduled,ABL 1603,11,10
7300105969,8420 South Mega DC,THOCH MARKETING CORPORATION,1,Scheduled,AAT 2559,11,11
7300106084,8080 BCFG Canlubang,ATHENA PRIME MARKETING,1,Scheduled,RLH 298,11,11
7300106122,8080 BCFG Canlubang,"DRM INTEGRAL DISTRIBUTORS, INC.",1,Scheduled,ACJ 2751,11,5
7300106164,8180 BCFG San Pedro 2,KIMBERLIN ENTERPRISES - UGAC,1,Scheduled,BVW 302,11,11
7300106243,8060 BCFG Tarlac,KIMBERLIN ENTERPRISES - UGAC,1,Scheduled,CAD1735,11,14
7300106258,8060 BCFG Tarlac,KIMBERLIN ENTERPRISES - CAUAYAN,1,Scheduled,BVW 303,11,10
7300106268,8080 BCFG Canlubang,NEW GENERATION FOOD PRODUCTS TARLAC,1,Scheduled,AC8 327,11,10
7300106280,8110 BCFG Cavite,ATHENA PRIME MARKETING,1,Scheduled,UVU213,11,16
7300106292,8110 BCFG Cavite,KIMBERLIN ENTERPRISES - CAUAYAN,1,Scheduled,CAR 1603,10,31
7300106293,8100 BCFG San Pedro,8330 BCFG GMA MEGA DC,1,Scheduled,RLR953,11,12
7300106307,8110 BCFG Cavite,KIMBERLIN ENTERPRISES - UGAC,1,Scheduled,AAV 5557,11,14
7300106308,8060 BCFG Tarlac,BGI SALES AND DISTRIBUTION INC- BAT,1,Scheduled,CDK 2860,11,9
7300106415,8110 BCFG Cavite,SIDAMO DISTRIBUTION INC.,1,Scheduled,UWB405,11,11
7300106770,8050 BCFG Pampanga,8174 BCFG DC Pinagbuhatan,1,Scheduled,ABJ9213,11,5
7300106777,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - MOTHER IGNACI,1,Completed,UYB853,11,11
7300106792,8174 BCFG DC Pinagbuhatan,PUREGOLD PRICE CLUB - BAESA,1,Scheduled,TDH 782,11,11
7300106925,8020 BCFG MCD,KIMBERLIN ENTERPRISES - CAUAYAN,1,Completed,CAA6847,11,10
7300106954,8020 BCFG MCD,KIMBERLIN ENTERPRISES - UGAC,1,Scheduled,CAA6847,11,12
7300106962,8020 BCFG MCD,LAOAG SOLID 8 - LAOAG,1,Scheduled,CAJ7392,11,14
7300106968,8020 BCFG MCD,LAOAG SOLID 8 - BANTAY,1,Scheduled,CAJ7392,11,11
7300106970,8080 BCFG Canlubang,KIMBERLIN ENTERPRISES - CAUAYAN,1,Scheduled,BVW 310,11,14
7300106980,8080 BCFG Canlubang,KIMBERLIN ENTERPRISES - UGAC,1,Scheduled,CAE 4694,11,14
7300106988,8020 BCFG MCD,LAOAG SOLID 8 - CANDON,1,Scheduled,CAJ7392,11,7
